condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,0.1,0.6,101,4,2.208457597732544,17.95,2.102422607421875,20.5,0.7726706713438034,0.024649473372846842,0.0,0.0,0.0
noise20,tensor,0.1,0.6,101,5,2.179128583908081,18.25,2.0634832763671875,24.7,0.8005454540252686,0.014797429088503122,0.0,0.0,0.0
noise20,tensor,0.1,0.6,101,6,2.1606830406188964,21.7,2.050887634277344,25.7,0.8058016896247864,0.017502953996881843,0.0,0.0,0.0
clean,tensor,0.1,0.05,202,1,2.3220921211242675,9.5,2.2839764404296874,13.4,0.8672161400318146,0.01633764716098085,0.0,0.0,28.048780374228954
clean,tensor,0.1,0.05,202,2,2.195714086532593,19.9,2.1126800537109376,20.8,0.8182849735021591,0.017019452527165413,0.0,0.0,0.0
clean,tensor,0.1,0.05,202,3,2.137080820083618,21.65,2.0341363525390626,25.5,0.7983317524194717,0.01808176515623927,0.0,0.0,0.0
clean,tensor,0.1,0.05,202,4,1.9819260568618775,27.55,1.9457420654296875,28.2,0.7899036705493927,0.014359263237565756,0.0,0.0,0.0
clean,tensor,0.1,0.05,202,5,1.9120779361724853,30.4,1.90700927734375,30.0,0.801239088177681,0.012008733814582229,0.0,0.0,0.0
clean,tensor,0.1,0.05,202,6,1.877274522781372,32.8,1.8943758544921876,28.4,0.7987546473741531,0.012115647317841649,0.0,0.0,0.0
clean,output,0.1,0.05,202,1,2.3220454902648924,9.4,2.2822818603515627,14.1,0.8654987066984177,0.028630354907363653,0.025438182055950165,0.0,28.893805667757988
clean,output,0.1,0.05,202,2,2.192266410827637,19.65,2.083540283203125,22.0,0.812817171216011,0.03158646961674094,0.02919274941086769,0.0,0.575221236795187
clean,output,0.1,0.05,202,3,2.1901993980407717,20.5,2.055062255859375,21.2,0.7857047021389008,0.03314509056508541,0.0314273783005774,0.0,0.0
clean,output,0.1,0.05,202,4,2.0080129108428957,26.5,1.9676927490234375,26.5,0.7721262872219086,0.03232179721817374,0.030888714361935854,0.0,0.0
clean,output,0.1,0.05,202,5,1.9381412868499757,29.75,1.927859130859375,29.7,0.7887266129255295,0.025636700447648764,0.02420566836372018,0.0,0.0
clean,output,0.1,0.05,202,6,1.9038187370300292,32.9,1.9196446533203124,29.5,0.7949755638837814,0.026831982657313347,0.02549221133813262,0.0,0.0
clean,output,0.1,0.2,202,1,2.3453445739746095,9.75,2.304817626953125,12.7,0.8659223467111588,0.028651124332100153,0.025618725921958685,0.0,28.274336457252502
clean,output,0.1,0.2,202,2,2.1991016159057617,17.35,2.132950927734375,18.8,0.787599727511406,0.03422237001359463,0.030291291885077953,0.0,0.0
clean,output,0.1,0.2,202,3,2.074298418045044,21.4,2.1232347412109376,17.2,0.7738708704710007,0.032099452801048756,0.030112408101558685,0.0,0.0
clean,output,0.1,0.2,202,4,2.0133924293518066,23.85,1.9393024291992187,25.1,0.7698554694652557,0.030978241935372353,0.028936357237398624,0.0,0.0
clean,output,0.1,0.2,202,5,1.9141074237823485,28.1,1.9099312744140624,28.7,0.781219482421875,0.02708569448441267,0.025273770093917847,0.0,0.0
clean,output,0.1,0.2,202,6,1.8799364757537842,30.1,1.8961817626953126,28.9,0.788094237446785,0.027646050322800875,0.025079397950321436,0.0,0.0
clean,tensor,0.1,0.2,202,1,2.3466982307434083,9.55,2.2970562744140626,12.8,0.8709664940834045,0.010427701286971569,0.0,0.0,29.26829308271408
clean,tensor,0.1,0.2,202,2,2.1972429008483885,17.5,2.1381337890625,18.5,0.799565851688385,0.019069154746830463,0.0,0.0,0.0
clean,tensor,0.1,0.2,202,3,2.059506591796875,22.9,2.067755554199219,21.2,0.8032797873020172,0.020096084102988243,0.0,0.0,0.0
clean,tensor,0.1,0.2,202,4,1.9810559358596802,25.95,1.934688720703125,25.0,0.7951796799898148,0.013766169315204024,0.0,0.0,0.0
clean,tensor,0.1,0.2,202,5,1.8982073307037353,29.2,1.8948281860351563,29.7,0.7979034185409546,0.012905135750770569,0.0,0.0,0.0
clean,tensor,0.1,0.2,202,6,1.8634352149963378,31.45,1.88251220703125,27.7,0.8067518025636673,0.01523875119164586,0.0,0.0,0.0
